date,state_abbreviation,state_name,doses_distributed_cumulative,doses_administered_cumulative,new_doses_distributed,new_doses_administered,new_doses_distributed_7_day_rolling_avg,new_doses_administered_7_day_rolling_avg
2021-02-05,AR,Arkansas,535550.0,351175,18625.0,12948.0,11721.43,11597.43
2021-02-06,AR,Arkansas,540050.0,374674,4500.0,23499.0,12335.71,12289.0
2021-02-07,AR,Arkansas,540050.0,393445,0.0,18771.0,12335.71,12807.43
2021-02-08,AR,Arkansas,540050.0,401664,0.0,8219.0,12335.71,12919.14
2021-02-09,AR,Arkansas,580775.0,404127,40725.0,2463.0,16139.29,12808.14
2021-02-10,AR,Arkansas,581875.0,418054,1100.0,13927.0,11792.86,13658.14
2021-02-11,AR,Arkansas,593775.0,430803,11900.0,12749.0,10978.57,13225.14
2021-02-12,AR,Arkansas,629900.0,447146,36125.0,16343.0,13478.57,13710.14
2021-02-13,AR,Arkansas,630700.0,457386,800.0,10240.0,12950.0,11816.0
2021-02-14,AR,Arkansas,630700.0,472536,0.0,15150.0,12950.0,11298.71
2021-02-15,AR,Arkansas,630700.0,472536,0.0,0.0,12950.0,10124.57
2021-02-16,AR,Arkansas,631675.0,483438,975.0,10902.0,7271.43,11330.14
2021-02-17,AR,Arkansas,649225.0,486949,17550.0,3511.0,9621.43,9842.14
2021-02-18,AR,Arkansas,664225.0,490737,15000.0,3788.0,10064.29,8562.0
2021-02-19,AR,Arkansas,691525.0,517271,27300.0,26534.0,8803.57,10017.86
2021-02-20,AR,Arkansas,691525.0,520904,0.0,3633.0,8689.29,9074.0
2021-02-21,AR,Arkansas,691525.0,528467,0.0,7563.0,8689.29,7990.14
2021-02-22,AR,Arkansas,691525.0,535413,0.0,6946.0,8689.29,8982.43
2021-02-23,AR,Arkansas,794230.0,540192,102705.0,4779.0,23222.14,8107.71
2021-02-24,AR,Arkansas,816730.0,554466,22500.0,14274.0,23929.29,9645.29
2021-02-25,AR,Arkansas,826130.0,572553,9400.0,18087.0,23129.29,11688.0
2021-02-26,AR,Arkansas,861230.0,597990,35100.0,25437.0,24243.57,11531.29
2021-02-27,AR,Arkansas,892660.0,622665,31430.0,24675.0,28733.57,14537.29
2021-02-28,AR,Arkansas,892660.0,649311,0.0,26646.0,28733.57,17263.43
2021-03-01,AR,Arkansas,892660.0,661572,0.0,12261.0,28733.57,18022.71
2021-03-02,AR,Arkansas,963040.0,670815,70380.0,9243.0,24115.71,18660.43
2021-03-03,AR,Arkansas,964840.0,687433,1800.0,16618.0,21158.57,18995.29
2021-03-04,AR,Arkansas,990640.0,704368,25800.0,16935.0,23501.43,18830.71
2021-03-05,AR,Arkansas,1064920.0,723756,74280.0,19388.0,29098.57,17966.57
2021-03-06,AR,Arkansas,1088150.0,744139,23230.0,20383.0,27927.14,17353.43
2021-03-07,AR,Arkansas,1088150.0,765260,0.0,21121.0,27927.14,16564.14
2021-03-08,AR,Arkansas,1088150.0,773357,0.0,8097.0,27927.14,15969.29
2021-03-09,AR,Arkansas,1158630.0,782750,70480.0,9393.0,27941.43,15990.71
2021-03-10,AR,Arkansas,1162330.0,799184,3700.0,16434.0,28212.86,15964.43
2021-03-11,AR,Arkansas,1209300.0,800091,46970.0,907.0,31237.14,13674.71
2021-03-12,AR,Arkansas,1222370.0,836608,13070.0,36517.0,22492.86,16121.71
2021-03-13,AR,Arkansas,1251620.0,882630,29250.0,46022.0,23352.86,19784.43
2021-03-14,AR,Arkansas,1251620.0,882630,0.0,0.0,23352.86,16767.14
2021-03-15,AR,Arkansas,1251620.0,892588,0.0,9958.0,23352.86,17033.0
2021-03-16,AR,Arkansas,1332600.0,897059,80980.0,4471.0,24852.86,16329.86
2021-03-17,AR,Arkansas,1336570.0,912660,3970.0,15601.0,24891.43,16210.86
2021-03-18,AR,Arkansas,1359410.0,929862,22840.0,17202.0,21444.29,18538.71
2021-03-19,AR,Arkansas,1407320.0,952919,47910.0,23057.0,26421.43,16615.86
2021-03-20,AR,Arkansas,1466950.0,974973,59630.0,22054.0,30761.43,13191.86
2021-03-21,AR,Arkansas,1466950.0,999488,0.0,24515.0,30761.43,16694.0
2021-03-22,AR,Arkansas,1466950.0,1008575,0.0,9087.0,30761.43,16569.57
2021-03-23,AR,Arkansas,1535620.0,1012415,68670.0,3840.0,29002.86,16479.43
2021-03-24,AR,Arkansas,1537720.0,1032499,2100.0,20084.0,28735.71,17119.86
2021-03-25,AR,Arkansas,1576060.0,1056307,38340.0,23808.0,30950.0,18063.57
2021-03-26,AR,Arkansas,1608210.0,1086176,32150.0,29869.0,28698.57,19036.71
2021-03-27,AR,Arkansas,1662850.0,1114449,54640.0,28273.0,27985.71,19925.14
2021-03-28,AR,Arkansas,1662850.0,1143893,0.0,29444.0,27985.71,20629.29
2021-03-29,AR,Arkansas,1662850.0,1153739,0.0,9846.0,27985.71,20737.71
2021-03-30,AR,Arkansas,1744560.0,1159108,81710.0,5369.0,29848.57,20956.14
2021-03-31,AR,Arkansas,1763540.0,1183295,18980.0,24187.0,32260.0,21542.29
2021-04-01,AR,Arkansas,1814280.0,1209965,50740.0,26670.0,34031.43,21951.14
2021-04-02,AR,Arkansas,1838220.0,1244076,23940.0,34111.0,32858.57,22557.14
2021-04-03,AR,Arkansas,1908100.0,1305535,69880.0,61459.0,35035.71,27298.0
2021-04-04,AR,Arkansas,1908100.0,1306811,0.0,1276.0,35035.71,23274.0
2021-04-05,AR,Arkansas,1908100.0,1316063,0.0,9252.0,35035.71,23189.14
2021-04-06,AR,Arkansas,1977830.0,1325141,69730.0,9078.0,33324.29,23719.0
2021-04-07,AR,Arkansas,2024830.0,1351223,47000.0,26082.0,37327.14,23989.71
2021-04-08,AR,Arkansas,2035230.0,1379591,10400.0,28368.0,31564.29,24232.29
2021-04-09,AR,Arkansas,2121930.0,1405741,86700.0,26150.0,40530.0,23095.0
2021-04-10,AR,Arkansas,2138430.0,1440169,16500.0,34428.0,32904.29,19233.43
2021-04-11,AR,Arkansas,2138430.0,1469291,0.0,29122.0,32904.29,23211.43
2021-04-12,AR,Arkansas,2138430.0,1478774,0.0,9483.0,32904.29,23244.43
2021-04-13,AR,Arkansas,2228060.0,1484206,89630.0,5432.0,35747.14,22723.57
2021-04-14,AR,Arkansas,2243300.0,1508295,15240.0,24089.0,31210.0,22438.86
2021-04-15,AR,Arkansas,2251270.0,1535135,7970.0,26840.0,30862.86,22220.57
2021-04-16,AR,Arkansas,2296340.0,1561736,45070.0,26601.0,24915.71,22285.0
2021-04-17,AR,Arkansas,2370830.0,1585770,74490.0,24034.0,33200.0,20800.14
2021-04-18,AR,Arkansas,2370830.0,1611803,0.0,26033.0,33200.0,20358.86
2021-04-19,AR,Arkansas,2370830.0,1618371,0.0,6568.0,33200.0,19942.43
2021-04-20,AR,Arkansas,2402760.0,1624969,31930.0,6598.0,24957.14,20109.0
2021-04-21,AR,Arkansas,2472660.0,1645403,69900.0,20434.0,32765.71,19586.86
2021-04-22,AR,Arkansas,2504630.0,1667028,31970.0,21625.0,36194.29,18841.86
2021-04-23,AR,Arkansas,2552980.0,1688238,48350.0,21210.0,36662.86,18071.71
2021-04-24,AR,Arkansas,2586420.0,1707412,33440.0,19174.0,30798.57,17377.43
2021-04-25,AR,Arkansas,2586420.0,1724751,0.0,17339.0,30798.57,16135.43
2021-04-26,AR,Arkansas,2586420.0,1734405,0.0,9654.0,30798.57,16576.29
2021-04-27,AR,Arkansas,2614560.0,1737538,28140.0,3133.0,30257.14,16081.29
2021-04-28,AR,Arkansas,2626760.0,1753393,12200.0,15855.0,22014.29,15427.14
2021-04-29,AR,Arkansas,2628460.0,1772085,1700.0,18692.0,17690.0,15008.14
2021-04-30,AR,Arkansas,2636070.0,1787295,7610.0,15210.0,11870.0,14151.0
2021-05-01,AR,Arkansas,2644650.0,1803795,8580.0,16500.0,8318.57,13769.0
2021-05-02,AR,Arkansas,2644650.0,1824158,0.0,20363.0,8318.57,14201.0
2021-05-03,AR,Arkansas,2644650.0,1829914,0.0,5756.0,8318.57,13644.14
2021-05-04,AR,Arkansas,2645650.0,1834452,1000.0,4538.0,4441.43,13844.86
2021-05-05,AR,Arkansas,2655350.0,1845530,9700.0,11078.0,4084.29,13162.43
2021-05-06,AR,Arkansas,2659090.0,1860521,3740.0,14991.0,4375.71,12633.71
2021-05-07,AR,Arkansas,2666140.0,1872359,7050.0,11838.0,4295.71,12152.0
2021-05-08,AR,Arkansas,2677170.0,1885668,11030.0,13309.0,4645.71,11696.14
2021-05-09,AR,Arkansas,2677170.0,1900002,0.0,14334.0,4645.71,10834.86
2021-05-10,AR,Arkansas,2677170.0,1905274,0.0,5272.0,4645.71,10765.71
2021-05-11,AR,Arkansas,2697960.0,1909885,20790.0,4611.0,7472.86,10776.14
2021-05-12,AR,Arkansas,2701850.0,1919251,3890.0,9366.0,6642.86,10531.57
2021-05-13,AR,Arkansas,2707150.0,1928682,5300.0,9431.0,6865.71,9737.29
2021-05-14,AR,Arkansas,2714140.0,1938998,6990.0,10316.0,6857.14,9519.86
2021-05-15,AR,Arkansas,2720090.0,1954605,5950.0,15607.0,6131.43,9848.14
2021-05-16,AR,Arkansas,2720090.0,1966843,0.0,12238.0,6131.43,9548.71
2021-05-17,AR,Arkansas,2720090.0,1970379,0.0,3536.0,6131.43,9300.71
2021-05-18,AR,Arkansas,2720190.0,1973505,100.0,3126.0,3175.71,9088.57
2021-05-19,AR,Arkansas,2721900.0,1981006,1710.0,7501.0,2864.29,8822.14
2021-05-20,AR,Arkansas,2729400.0,1991127,7500.0,10121.0,3178.57,8920.71
2021-05-21,AR,Arkansas,2737020.0,2002891,7620.0,11764.0,3268.57,9127.57
2021-05-22,AR,Arkansas,2741670.0,2015842,4650.0,12951.0,3082.86,8748.14
2021-05-23,AR,Arkansas,2741670.0,2025275,0.0,9433.0,3082.86,8347.43
2021-05-24,AR,Arkansas,2741670.0,2029791,0.0,4516.0,3082.86,8487.43
2021-05-25,AR,Arkansas,2743770.0,2032185,2100.0,2394.0,3368.57,8382.86
2021-05-26,AR,Arkansas,2744150.0,2041850,380.0,9665.0,3178.57,8692.0
2021-05-27,AR,Arkansas,2747930.0,2050759,3780.0,8909.0,2647.14,8518.86
2021-05-28,AR,Arkansas,2748130.0,2058874,200.0,8115.0,1587.14,7997.57
2021-05-29,AR,Arkansas,2770540.0,2069135,22410.0,10261.0,4124.29,7613.29
2021-05-30,AR,Arkansas,2770540.0,2077244,0.0,8109.0,4124.29,7424.14
2021-01-04,AS,American Samoa,8250.0,1022,,,,
2021-01-05,AS,American Samoa,8250.0,1022,0.0,0.0,,
2021-01-06,AS,American Samoa,8250.0,1022,0.0,0.0,,
2021-01-07,AS,American Samoa,8250.0,1161,0.0,139.0,,
2021-01-08,AS,American Samoa,10650.0,1331,2400.0,170.0,,
2021-01-09,AS,American Samoa,10650.0,1331,0.0,0.0,,
2021-01-10,AS,American Samoa,10650.0,1331,0.0,0.0,,
2021-01-11,AS,American Samoa,10650.0,2054,0.0,723.0,342.86,147.43
2021-01-12,AS,American Samoa,10650.0,2124,0.0,70.0,342.86,157.43
2021-01-13,AS,American Samoa,10650.0,2577,0.0,453.0,342.86,222.14
2021-01-14,AS,American Samoa,10650.0,2971,0.0,394.0,342.86,258.57
2021-01-15,AS,American Samoa,18450.0,3883,7800.0,912.0,1114.29,364.57
2021-01-16,AS,American Samoa,18450.0,3883,0.0,0.0,1114.29,364.57
2021-01-17,AS,American Samoa,18450.0,3883,0.0,0.0,1114.29,364.57
2021-01-18,AS,American Samoa,18450.0,3883,0.0,0.0,1114.29,261.29
2021-01-19,AS,American Samoa,18450.0,4756,0.0,873.0,1114.29,376.0
2021-01-20,AS,American Samoa,18450.0,5313,0.0,557.0,1114.29,390.86
2021-01-21,AS,American Samoa,18450.0,5664,0.0,351.0,1114.29,384.71
2021-01-22,AS,American Samoa,18450.0,6569,0.0,905.0,0.0,383.71
2021-01-23,AS,American Samoa,18450.0,6831,0.0,262.0,0.0,421.14
2021-01-24,AS,American Samoa,18450.0,8046,0.0,1215.0,0.0,594.71
2021-01-25,AS,American Samoa,18450.0,8046,0.0,0.0,0.0,594.71
2021-01-26,AS,American Samoa,18450.0,8315,0.0,269.0,0.0,508.43
2021-01-27,AS,American Samoa,18450.0,9085,0.0,770.0,0.0,538.86
2021-01-28,AS,American Samoa,18450.0,9085,0.0,0.0,0.0,488.71
2021-01-29,AS,American Samoa,18450.0,9925,0.0,840.0,0.0,479.43
2021-01-30,AS,American Samoa,18450.0,9925,0.0,0.0,0.0,442.0
2021-01-31,AS,American Samoa,18450.0,9925,0.0,0.0,0.0,268.43
2021-02-01,AS,American Samoa,18450.0,10761,0.0,836.0,0.0,387.86
2021-02-02,AS,American Samoa,18450.0,10761,0.0,0.0,0.0,349.43
2021-02-03,AS,American Samoa,18450.0,11066,0.0,305.0,0.0,283.0
2021-02-04,AS,American Samoa,29450.0,11257,11000.0,191.0,1571.43,310.29
2021-02-05,AS,American Samoa,29450.0,12029,0.0,772.0,1571.43,300.57
2021-02-06,AS,American Samoa,29450.0,12259,0.0,230.0,1571.43,333.43
2021-02-07,AS,American Samoa,29450.0,12259,0.0,0.0,1571.43,333.43
2021-02-08,AS,American Samoa,29450.0,12259,0.0,0.0,1571.43,214.0
2021-02-09,AS,American Samoa,29450.0,12680,0.0,421.0,1571.43,274.14
2021-02-10,AS,American Samoa,29450.0,13318,0.0,638.0,1571.43,321.71
2021-02-11,AS,American Samoa,29450.0,13513,0.0,195.0,0.0,322.29
2021-02-12,AS,American Samoa,29450.0,15032,0.0,1519.0,0.0,429.0
2021-02-13,AS,American Samoa,29450.0,15382,0.0,350.0,0.0,446.14
2021-02-14,AS,American Samoa,29450.0,15382,0.0,0.0,0.0,446.14
2021-02-15,AS,American Samoa,29450.0,15382,0.0,0.0,0.0,446.14
2021-02-16,AS,American Samoa,29450.0,16109,0.0,727.0,0.0,489.86
2021-02-17,AS,American Samoa,29450.0,16269,0.0,160.0,0.0,421.57
2021-02-18,AS,American Samoa,29450.0,16269,0.0,0.0,0.0,393.71
2021-02-19,AS,American Samoa,29450.0,16269,0.0,0.0,0.0,176.71
2021-02-20,AS,American Samoa,29450.0,17740,0.0,1471.0,0.0,336.86
2021-02-21,AS,American Samoa,29450.0,18778,0.0,1038.0,0.0,485.14
2021-02-22,AS,American Samoa,29450.0,18816,0.0,38.0,0.0,490.57
2021-02-23,AS,American Samoa,29450.0,18816,0.0,0.0,0.0,386.71
2021-02-24,AS,American Samoa,29450.0,19739,0.0,923.0,0.0,495.71
2021-02-25,AS,American Samoa,29450.0,19739,0.0,0.0,0.0,495.71
2021-02-26,AS,American Samoa,29450.0,20336,0.0,597.0,0.0,581.0
2021-02-27,AS,American Samoa,29450.0,20338,0.0,2.0,0.0,371.14
2021-02-28,AS,American Samoa,29450.0,20338,0.0,0.0,0.0,222.86
2021-03-01,AS,American Samoa,29450.0,20338,0.0,0.0,0.0,217.43
2021-03-02,AS,American Samoa,29450.0,21079,0.0,741.0,0.0,323.29
2021-03-03,AS,American Samoa,29450.0,21079,0.0,0.0,0.0,191.43
2021-03-04,AS,American Samoa,38810.0,21625,9360.0,546.0,1337.14,269.43
2021-03-05,AS,American Samoa,43210.0,21625,4400.0,0.0,1965.71,184.14
2021-03-06,AS,American Samoa,43210.0,21625,0.0,0.0,1965.71,183.86
2021-03-07,AS,American Samoa,43210.0,21625,0.0,0.0,1965.71,183.86
2021-03-08,AS,American Samoa,43210.0,21625,0.0,0.0,1965.71,183.86
2021-03-09,AS,American Samoa,43210.0,21625,0.0,0.0,1965.71,78.0
2021-03-10,AS,American Samoa,43210.0,23696,0.0,2071.0,1965.71,373.86
2021-03-11,AS,American Samoa,43210.0,23696,0.0,0.0,628.57,295.86
2021-03-12,AS,American Samoa,43210.0,23696,0.0,0.0,0.0,295.86
2021-03-13,AS,American Samoa,43210.0,23696,0.0,0.0,0.0,295.86
2021-03-14,AS,American Samoa,43210.0,23696,0.0,0.0,0.0,295.86
2021-03-15,AS,American Samoa,43210.0,24300,0.0,604.0,0.0,382.14
2021-03-16,AS,American Samoa,43210.0,24300,0.0,0.0,0.0,382.14
2021-03-17,AS,American Samoa,43210.0,24300,0.0,0.0,0.0,86.29
2021-03-18,AS,American Samoa,43210.0,24300,0.0,0.0,0.0,86.29
2021-03-19,AS,American Samoa,43210.0,24300,0.0,0.0,0.0,86.29
2021-03-20,AS,American Samoa,43210.0,24300,0.0,0.0,0.0,86.29
2021-03-21,AS,American Samoa,43210.0,24300,0.0,0.0,0.0,86.29
2021-03-22,AS,American Samoa,43210.0,27015,0.0,2715.0,0.0,387.86
2021-03-23,AS,American Samoa,43210.0,27263,0.0,248.0,0.0,423.29
2021-03-24,AS,American Samoa,43210.0,27837,0.0,574.0,0.0,505.29
2021-03-25,AS,American Samoa,43810.0,27864,600.0,27.0,85.71,509.14
2021-03-26,AS,American Samoa,43810.0,28503,0.0,639.0,85.71,600.43
2021-03-27,AS,American Samoa,43810.0,28527,0.0,24.0,85.71,603.86
2021-03-28,AS,American Samoa,43810.0,28527,0.0,0.0,85.71,603.86
2021-03-29,AS,American Samoa,43810.0,28527,0.0,0.0,85.71,216.0
2021-03-30,AS,American Samoa,43810.0,29079,0.0,552.0,85.71,259.43
2021-03-31,AS,American Samoa,43810.0,31167,0.0,2088.0,85.71,475.71
2021-04-01,AS,American Samoa,43810.0,31167,0.0,0.0,0.0,471.86
2021-04-02,AS,American Samoa,43810.0,31761,0.0,594.0,0.0,465.43
2021-04-03,AS,American Samoa,43810.0,31761,0.0,0.0,0.0,462.0
2021-04-04,AS,American Samoa,43810.0,31775,0.0,14.0,0.0,464.0
2021-04-05,AS,American Samoa,43810.0,31775,0.0,0.0,0.0,464.0
2021-04-06,AS,American Samoa,43810.0,31775,0.0,0.0,0.0,385.14
2021-04-07,AS,American Samoa,43810.0,32856,0.0,1081.0,0.0,241.29
2021-04-08,AS,American Samoa,43810.0,32904,0.0,48.0,0.0,248.14
2021-04-09,AS,American Samoa,43810.0,33545,0.0,641.0,0.0,254.86
2021-04-10,AS,American Samoa,43810.0,33545,0.0,0.0,0.0,254.86
2021-04-11,AS,American Samoa,43810.0,34165,0.0,620.0,0.0,341.43
2021-04-12,AS,American Samoa,43810.0,34165,0.0,0.0,0.0,341.43
2021-04-13,AS,American Samoa,43810.0,34165,0.0,0.0,0.0,341.43
2021-04-14,AS,American Samoa,43810.0,34786,0.0,621.0,0.0,275.71
2021-04-15,AS,American Samoa,43810.0,34786,0.0,0.0,0.0,268.86
2021-04-16,AS,American Samoa,43810.0,35972,0.0,1186.0,0.0,346.71
2021-04-17,AS,American Samoa,43810.0,35972,0.0,0.0,0.0,346.71
2021-04-18,AS,American Samoa,43810.0,35972,0.0,0.0,0.0,258.14
2021-04-19,AS,American Samoa,43810.0,35972,0.0,0.0,0.0,258.14
2021-04-20,AS,American Samoa,43810.0,35972,0.0,0.0,0.0,258.14
2021-04-21,AS,American Samoa,43810.0,36093,0.0,121.0,0.0,186.71
2021-04-22,AS,American Samoa,43810.0,36093,0.0,0.0,0.0,186.71
2021-04-23,AS,American Samoa,47010.0,37231,3200.0,1138.0,457.14,179.86
2021-04-24,AS,American Samoa,47010.0,37231,0.0,0.0,457.14,179.86
2021-04-25,AS,American Samoa,47010.0,37590,0.0,359.0,457.14,231.14
2021-04-26,AS,American Samoa,47010.0,37590,0.0,0.0,457.14,231.14
2021-04-27,AS,American Samoa,47010.0,37808,0.0,218.0,457.14,262.29
2021-04-28,AS,American Samoa,47010.0,37808,0.0,0.0,457.14,245.0
2021-04-29,AS,American Samoa,54030.0,38337,7020.0,529.0,1460.0,320.57
2021-04-30,AS,American Samoa,54030.0,38743,0.0,406.0,1002.86,216.0
2021-05-01,AS,American Samoa,54030.0,38743,0.0,0.0,1002.86,216.0
2021-05-02,AS,American Samoa,54030.0,38743,0.0,0.0,1002.86,164.71
2021-05-03,AS,American Samoa,54030.0,38743,0.0,0.0,1002.86,164.71
2021-05-04,AS,American Samoa,54030.0,39125,0.0,382.0,1002.86,188.14
2021-05-05,AS,American Samoa,54030.0,39268,0.0,143.0,1002.86,208.57
2021-05-06,AS,American Samoa,54030.0,39268,0.0,0.0,0.0,133.0
2021-05-07,AS,American Samoa,54030.0,39666,0.0,398.0,0.0,131.86
2021-05-08,AS,American Samoa,54030.0,39666,0.0,0.0,0.0,131.86
2021-05-09,AS,American Samoa,54030.0,39666,0.0,0.0,0.0,131.86
2021-05-10,AS,American Samoa,54030.0,39666,0.0,0.0,0.0,131.86
2021-05-11,AS,American Samoa,54030.0,39666,0.0,0.0,0.0,77.29
2021-05-12,AS,American Samoa,54030.0,39666,0.0,0.0,0.0,56.86
2021-05-13,AS,American Samoa,54030.0,40091,0.0,425.0,0.0,117.57
2021-05-14,AS,American Samoa,54030.0,40091,0.0,0.0,0.0,60.71
2021-05-15,AS,American Samoa,54030.0,40525,0.0,434.0,0.0,122.71
2021-05-16,AS,American Samoa,54030.0,40525,0.0,0.0,0.0,122.71
2021-05-17,AS,American Samoa,54030.0,40525,0.0,0.0,0.0,122.71
2021-05-18,AS,American Samoa,54030.0,40525,0.0,0.0,0.0,122.71
2021-05-19,AS,American Samoa,54030.0,41461,0.0,936.0,0.0,256.43
2021-05-20,AS,American Samoa,54030.0,41461,0.0,0.0,0.0,195.71
2021-05-21,AS,American Samoa,54030.0,41907,0.0,446.0,0.0,259.43
2021-05-22,AS,American Samoa,54030.0,41907,0.0,0.0,0.0,197.43
2021-05-23,AS,American Samoa,54030.0,41907,0.0,0.0,0.0,197.43
2021-05-24,AS,American Samoa,54030.0,41907,0.0,0.0,0.0,197.43
2021-05-25,AS,American Samoa,54030.0,41907,0.0,0.0,0.0,197.43
2021-05-26,AS,American Samoa,54030.0,41907,0.0,0.0,0.0,63.71
2021-05-27,AS,American Samoa,54030.0,42511,0.0,604.0,0.0,150.0
2021-05-28,AS,American Samoa,54030.0,42511,0.0,0.0,0.0,86.29
2021-05-29,AS,American Samoa,54030.0,42511,0.0,0.0,0.0,86.29
2021-05-30,AS,American Samoa,54030.0,42511,0.0,0.0,0.0,86.29
2021-01-04,AZ,Arizona,411025.0,66059,,,,
2021-01-05,AZ,Arizona,419175.0,68707,8150.0,2648.0,,
2021-01-06,AZ,Arizona,419175.0,75683,0.0,6976.0,,
2021-01-07,AZ,Arizona,453275.0,88266,34100.0,12583.0,,
2021-01-08,AZ,Arizona,453875.0,106288,600.0,18022.0,,
2021-01-09,AZ,Arizona,453875.0,106288,0.0,0.0,,
2021-01-10,AZ,Arizona,453875.0,106288,0.0,0.0,,
2021-01-11,AZ,Arizona,563025.0,137860,109150.0,31572.0,21714.29,10257.29
2021-01-12,AZ,Arizona,563025.0,141355,0.0,3495.0,20550.0,10378.29
2021-01-13,AZ,Arizona,569525.0,154745,6500.0,13390.0,21478.57,11294.57
2021-01-14,AZ,Arizona,570625.0,173665,1100.0,18920.0,16764.29,12199.86
2021-01-15,AZ,Arizona,571725.0,197086,1100.0,23421.0,16835.71,12971.14
2021-01-16,AZ,Arizona,571725.0,197086,0.0,0.0,16835.71,12971.14
2021-01-17,AZ,Arizona,571725.0,197086,0.0,0.0,16835.71,12971.14
2021-01-18,AZ,Arizona,571725.0,197086,0.0,0.0,1242.86,8460.86
2021-01-19,AZ,Arizona,571725.0,266276,0.0,69190.0,1242.86,17845.86
2021-01-20,AZ,Arizona,752250.0,281887,180525.0,15611.0,26103.57,18163.14
2021-01-21,AZ,Arizona,797550.0,303899,45300.0,22012.0,32417.86,18604.86
2021-01-22,AZ,Arizona,822050.0,329349,24500.0,25450.0,35760.71,18894.71
2021-01-23,AZ,Arizona,829500.0,360958,7450.0,31609.0,36825.0,23410.29
2021-01-24,AZ,Arizona,829500.0,390623,0.0,29665.0,36825.0,27648.14
2021-01-25,AZ,Arizona,829500.0,413662,0.0,23039.0,36825.0,30939.43
2021-01-26,AZ,Arizona,837200.0,430892,7700.0,17230.0,37925.0,23516.57
2021-01-27,AZ,Arizona,990000.0,458258,152800.0,27366.0,33964.29,25195.86
2021-01-28,AZ,Arizona,1011375.0,487149,21375.0,28891.0,30546.43,26178.57
2021-01-29,AZ,Arizona,1012275.0,521097,900.0,33948.0,27175.0,27392.57
2021-01-30,AZ,Arizona,1013375.0,557369,1100.0,36272.0,26267.86,28058.71
2021-01-31,AZ,Arizona,1013375.0,594104,0.0,36735.0,26267.86,29068.71
2021-02-01,AZ,Arizona,1013375.0,620608,0.0,26504.0,26267.86,29563.71
2021-02-02,AZ,Arizona,1082050.0,631662,68675.0,11054.0,34978.57,28681.43
2021-02-03,AZ,Arizona,1181000.0,656040,98950.0,24378.0,27285.71,28254.57
2021-02-04,AZ,Arizona,1185700.0,686116,4700.0,30076.0,24903.57,28423.86
2021-02-05,AZ,Arizona,1186000.0,719458,300.0,33342.0,24817.86,28337.29
2021-02-06,AZ,Arizona,1186000.0,766788,0.0,47330.0,24660.71,29917.0
2021-02-07,AZ,Arizona,1186000.0,809230,0.0,42442.0,24660.71,30732.29
2021-02-08,AZ,Arizona,1186000.0,841018,0.0,31788.0,24660.71,31487.14
2021-02-09,AZ,Arizona,1265950.0,863807,79950.0,22789.0,26271.43,33163.57
2021-02-10,AZ,Arizona,1370175.0,897757,104225.0,33950.0,27025.0,34531.0
2021-02-11,AZ,Arizona,1391475.0,941575,21300.0,43818.0,29396.43,36494.14
2021-02-12,AZ,Arizona,1393475.0,990296,2000.0,48721.0,29639.29,38691.14
2021-02-13,AZ,Arizona,1393475.0,1041021,0.0,50725.0,29639.29,39176.14
2021-02-14,AZ,Arizona,1393575.0,1089155,100.0,48134.0,29653.57,39989.29
2021-02-15,AZ,Arizona,1393575.0,1089155,0.0,0.0,29653.57,35448.14
2021-02-16,AZ,Arizona,1396475.0,1154583,2900.0,65428.0,18646.43,41539.43
2021-02-17,AZ,Arizona,1396475.0,1164900,0.0,10317.0,3757.14,38163.29
2021-02-18,AZ,Arizona,1396475.0,1202770,0.0,37870.0,714.29,37313.57
2021-02-19,AZ,Arizona,1679175.0,1376405,282700.0,173635.0,40814.29,55158.43
2021-02-20,AZ,Arizona,1688255.0,1425295,9080.0,48890.0,42111.43,54896.29
2021-02-21,AZ,Arizona,1688255.0,1469676,0.0,44381.0,42097.14,54360.14
2021-02-22,AZ,Arizona,1688255.0,1506572,0.0,36896.0,42097.14,59631.0
2021-02-23,AZ,Arizona,1755635.0,1525794,67380.0,19222.0,51308.57,53030.14
2021-02-24,AZ,Arizona,1977925.0,1555942,222290.0,30148.0,83064.29,55863.14
2021-02-25,AZ,Arizona,2064265.0,1607544,86340.0,51602.0,95398.57,57824.86
2021-02-26,AZ,Arizona,2143135.0,1671294,78870.0,63750.0,66280.0,42127.0
2021-02-27,AZ,Arizona,2148015.0,1728239,4880.0,56945.0,65680.0,43277.71
2021-02-28,AZ,Arizona,2148015.0,1792447,0.0,64208.0,65680.0,46110.14
2021-03-01,AZ,Arizona,2148015.0,1849259,0.0,56812.0,65680.0,48955.29
2021-03-02,AZ,Arizona,2244885.0,1889742,96870.0,40483.0,69892.86,51992.57
2021-03-03,AZ,Arizona,2392275.0,1930999,147390.0,41257.0,59192.86,53579.57
2021-03-04,AZ,Arizona,2453985.0,1979929,61710.0,48930.0,55674.29,53197.86
2021-03-05,AZ,Arizona,2598435.0,2038623,144450.0,58694.0,65042.86,52475.57
2021-03-06,AZ,Arizona,2623735.0,2043739,25300.0,5116.0,67960.0,45071.43
2021-03-07,AZ,Arizona,2623735.0,2162602,0.0,118863.0,67960.0,52879.29
2021-03-08,AZ,Arizona,2623735.0,2215219,0.0,52617.0,67960.0,52280.0
2021-03-09,AZ,Arizona,2638855.0,2245854,15120.0,30635.0,56281.43,50873.14
